student_id,lesson_gap,kg_proximity,difficulty_fit,duration_fit,style_type_fit,prereq_readiness,rule_score,content_score,tag_overlap,tfidf_lesson_sim,graph_score,gnn_style_affinity,kg_resource_centrality,risk_score,engagement_norm,performance_norm,attendance_ratio,gpa_norm,prior_score,time_budget,interaction_density_norm,submission_delay,forum_activity,n_gap_norm,quiz_gap,assessment_gap,resource_appetite,ability,res_duration_norm,res_difficulty,res_is_video,res_is_lab,res_is_pdf,res_prereq_count,res_lesson_size
ST2118,0.041367,0.043522,-0.079158,0.009684,0.001499,0.088884,0.121858,0.032534,0.00178,0.039745,0.002749,0.000968,0.001165,0.000455,0.001592,-0.000103,0.000335,-0.000398,0.0,-0.000845,0.000222,-0.000484,6.4e-05,0.000659,-0.000609,-8.1e-05,-0.000162,5.7e-05,0.001603,-0.019787,0.0,-0.000138,0.0,0.003221,0.006873
ST2133,0.041774,0.043408,-0.084735,0.020747,-0.004199,0.082683,0.158597,-0.004808,-4.7e-05,0.009507,-0.001098,-0.001753,-0.001083,1e-06,0.000477,-0.000239,-0.000167,-0.001115,0.000129,0.001284,0.000479,0.000343,7e-05,-0.001673,-0.001496,-0.000458,-0.000501,-0.000982,-0.006413,0.001713,-0.000494,-0.000138,0.0,-0.008491,0.000721
ST2137,0.039764,0.043408,0.029684,-0.086692,0.000105,0.077123,0.152961,0.014346,0.004727,0.022621,0.001109,0.000835,0.000612,-8.7e-05,-0.000621,-0.000111,0.001181,-0.000156,0.0,-0.021097,-0.000343,-8.6e-05,-7.5e-05,0.000123,-0.000149,0.000535,0.000142,0.000563,0.002262,0.005919,0.0,-0.000138,0.0,0.001439,0.002778
ST2150,0.041774,0.043408,0.022164,0.006797,0.002915,0.077333,0.177894,-5.6e-05,0.000648,0.014518,0.009912,0.003945,0.000796,-0.002159,0.00141,0.000274,0.000839,-0.000129,0.0,0.001295,0.000793,-1e-06,8.1e-05,0.001175,0.000381,-0.000475,-0.001047,-0.000606,0.002856,0.008789,0.0,-0.000235,-0.000501,0.000743,0.002278
ST2153,0.043731,0.04657,-0.050747,0.03004,0.003172,0.042715,-0.028443,0.022674,0.000763,0.023094,0.002257,0.002101,-0.003123,-0.005822,0.000144,4e-05,-0.000622,0.00036,-5.6e-05,0.001661,-0.000235,-0.000125,-0.000353,-0.00042,0.000125,0.000274,0.0,0.001513,-0.000592,0.02824,-0.000926,-0.00039,-0.000158,-0.006821,0.006774
ST2163,0.043092,0.049147,-0.054769,0.011641,-0.001093,-0.019229,-0.033039,0.040342,0.00063,0.054167,0.000599,-1.7e-05,0.004712,0.000963,9e-06,0.000121,-0.000367,0.000379,0.0,-0.000243,0.00028,0.000542,-0.000334,0.0,0.000434,-0.00057,0.0,0.00288,0.001389,0.058179,-0.001137,-0.000104,-0.000505,0.001844,0.008575
ST2176,0.041774,0.043408,-0.07121,0.030827,-0.001857,0.073018,0.077652,0.00125,0.000874,0.012155,-0.001375,-0.001792,-0.004059,0.000715,-0.000731,0.000103,-0.000528,-0.00026,9.3e-05,0.002559,0.001963,-0.001529,0.000394,-0.000189,-5.1e-05,0.000331,-0.000205,-0.003034,0.001015,0.011895,-0.000408,-0.000288,0.0,-0.007981,0.006412
ST2198,0.041774,0.043408,-0.07863,0.023022,0.001112,0.075866,0.131293,0.010066,0.001968,0.023817,-0.002292,0.000792,-0.001551,5.6e-05,0.000264,-0.000191,0.000779,0.00048,0.000119,0.000747,-0.000144,0.000155,3.7e-05,0.000931,0.0004,-0.000318,-0.000135,-0.000849,-0.001485,0.001287,-0.000215,-0.000138,-0.000262,-0.010937,0.000422
ST2205,0.041774,0.045606,0.022508,0.007316,0.002644,0.079395,0.195165,-0.001685,-0.005039,0.011835,-0.009589,-0.001976,-0.000378,-0.004175,0.000325,0.000385,0.0005,0.000283,0.0,0.001762,-0.000375,-0.000307,0.000135,-0.000814,-0.000239,3.8e-05,0.00066,-0.000119,0.002135,0.010346,0.0,-0.000511,-0.001005,0.000652,-0.002786
ST2215,0.041774,0.043408,-0.083202,0.010112,0.000489,0.074889,0.130329,0.027513,0.000782,0.039544,-0.002074,-0.001956,0.000845,0.000406,0.000865,-0.001509,-8.6e-05,3.2e-05,0.000129,-0.000623,7e-06,0.000506,-0.000157,0.001284,-0.000184,-7.1e-05,1.7e-05,0.001233,0.003329,-1.1e-05,0.0,-0.000138,0.0,0.003387,0.003537
ST2217,0.041774,0.043408,-0.096075,0.01042,0.00063,0.075885,0.217639,0.023864,0.000935,0.036077,0.000646,0.000524,-0.000151,0.004,2.3e-05,-0.001225,-0.000135,0.000482,0.0,0.000334,0.000429,0.0,0.0,0.000448,-0.000325,9.9e-05,7e-05,0.001251,0.003012,0.000289,0.0,-7.3e-05,0.0,0.001912,0.002155
ST2224,0.041976,0.043408,0.023759,0.007789,0.001838,0.074576,0.171691,0.018308,0.002004,0.033422,-0.002986,-0.003511,0.001686,-0.002018,0.000527,9.2e-05,-0.000132,-0.000604,0.000139,0.000861,-0.000875,0.00021,0.000453,0.001175,0.000468,0.000345,4.9e-05,0.000388,0.002743,0.008468,0.0,0.001562,0.0,0.000906,0.003211
ST2225,0.041774,0.04385,0.03312,0.015632,0.000129,0.067896,0.04724,0.022293,0.003823,0.020219,0.004958,0.000671,0.003358,-0.002211,0.000389,-0.000458,-0.000948,0.000616,0.0,0.002325,0.000862,-0.00054,0.000534,0.000125,-0.000291,0.000307,0.000481,0.0006,0.002682,0.037355,-0.000604,-7.3e-05,-0.000654,0.001235,0.000656
ST2229,0.041774,0.043408,0.029926,0.013674,0.004332,0.107013,0.072612,0.015982,0.006277,0.025135,0.002934,0.000331,0.004109,0.00641,-0.000629,0.000137,-0.000888,-0.000201,0.0,0.003541,-6.3e-05,1.6e-05,0.00013,0.000748,0.000292,-0.000799,5.9e-05,4.2e-05,0.001842,0.002156,0.0,-0.000177,0.0,0.001235,-0.000174
ST2239,0.041774,0.043408,0.020527,0.008868,0.001191,0.076976,0.235661,0.014032,0.003958,0.014035,0.000658,-0.000168,0.000842,0.013718,0.000827,0.002359,0.0005,-0.000359,0.000754,0.001225,0.000946,0.000109,-0.0003,-0.000588,-0.000491,-0.000218,0.000304,0.001842,0.002538,0.008705,0.0,-7.3e-05,5.1e-05,0.000496,-0.002556
ST2251,0.041367,0.043522,-0.077246,0.013456,0.000458,0.089433,0.117367,0.016833,0.004179,0.025065,-0.001696,-0.001092,0.001343,0.0001,-0.000656,0.000229,0.002043,0.000263,0.000119,0.000228,5e-05,5.9e-05,-0.000378,-0.00071,0.00053,1.7e-05,-0.000209,0.000199,0.001864,-0.020145,0.0,-0.000138,0.0,0.003601,0.006873
ST2253,0.041774,0.043408,-0.079626,0.022211,-0.003832,0.082929,0.149019,-0.001646,0.002321,0.00915,-0.000567,-0.001895,-0.001083,0.000385,0.000247,6.4e-05,-0.000696,0.001461,-3.8e-05,0.001191,-0.000601,-0.000467,7e-05,-0.001387,0.001577,0.000295,0.000388,0.000451,-0.005059,0.000937,-0.00039,-0.000138,-0.000262,-0.010183,0.000126
ST2255,0.041774,0.04385,0.031136,0.015007,0.004623,0.068571,0.05347,0.01922,0.00494,0.019691,0.004909,0.001402,0.002628,-0.002155,-0.000303,0.000201,-0.000731,0.000148,0.0,0.002087,-0.000548,0.00018,-0.000538,0.000263,0.000465,-0.000762,-0.000453,0.000687,0.002445,0.037516,-0.000604,-7.3e-05,-0.000807,0.001235,0.00066
ST2257,0.041774,0.043408,0.029805,0.00995,0.00411,0.09709,0.098442,0.010813,0.00312,0.014873,0.004505,0.002439,0.002122,0.001136,0.001038,0.00096,-0.001116,0.000288,0.000137,0.003635,-0.000149,0.000312,-0.000336,0.001057,-1.8e-05,-0.000233,-2.6e-05,0.000236,0.002358,0.002758,0.0,-0.000454,0.0,0.00144,-0.001904
ST2281,0.041774,0.043408,0.021953,0.002853,0.000575,0.074818,0.227995,0.022208,0.000594,0.029861,0.003896,0.000561,7.5e-05,0.012982,0.000578,0.000577,-1.3e-05,0.00018,7.6e-05,0.000577,0.000318,0.000151,0.000163,0.000978,-0.000808,8.6e-05,-9.3e-05,0.002058,0.002615,0.008202,0.0,-7.3e-05,-2.8e-05,0.000848,0.001791
ST2292,0.041774,0.043408,-0.077271,0.026472,-0.00274,0.075735,0.117346,0.006518,0.002631,0.024283,-0.002831,-0.001704,-0.003781,6e-05,5.8e-05,0.000202,-0.00063,0.000283,-3e-06,0.001138,-0.000541,-0.001154,0.000182,0.000771,0.000269,1.2e-05,-0.000676,-0.000709,0.000584,0.003995,-0.000117,-0.000211,0.0,-0.010072,0.001029
ST2297,0.041774,0.045606,0.021894,0.008219,0.002397,0.079949,0.156862,0.001525,-0.002916,0.011636,-0.011107,-0.000605,-0.000837,-0.001065,0.000386,0.000277,-0.000416,-0.000524,-0.00016,0.002055,0.000305,-0.00037,-0.000136,-0.001081,0.000206,0.000967,-0.00033,-0.001584,0.001882,0.009919,0.0,-0.000388,-0.000697,0.000523,-0.001367
ST2300,0.041774,0.043408,0.023047,0.007877,0.003141,0.077811,0.160056,8.6e-05,0.001301,0.01608,0.009771,0.004477,0.001024,-0.000947,0.000501,-0.000214,0.000228,-0.000259,0.0,0.002026,-0.000153,-0.000274,6.6e-05,0.001312,-0.000617,-0.000282,-7.1e-05,-1.1e-05,0.002647,0.008343,0.0,-0.000396,-0.00065,0.000714,0.002157
ST2320,0.041976,0.043408,0.02275,0.007464,0.001313,0.074576,0.182865,0.018906,0.001931,0.031288,-0.002552,-0.003263,0.00192,-0.002588,4.9e-05,0.000296,-0.000199,0.000198,-9.4e-05,0.000933,-0.000996,0.000617,-0.000891,0.000904,0.000562,0.000241,0.000162,-0.000128,0.00284,0.008633,0.0,0.001562,0.0,0.000987,0.003727
ST2326,0.041774,0.045606,0.021679,0.008842,0.002431,0.079395,0.207752,-0.001564,-0.004041,0.011857,-0.008633,-0.002267,-0.000196,-0.004175,-0.000927,-0.000827,0.000125,0.000299,0.0,0.002254,-4e-06,0.000119,0.000463,-0.000625,-0.000151,-6.7e-05,-0.001702,2.5e-05,0.002135,0.010792,0.0,-0.000247,-0.000495,0.000652,-0.003
ST2329,0.047836,0.051448,0.025354,0.017402,-0.00272,0.099705,-0.014071,0.021341,5.4e-05,0.01983,-0.004954,0.001029,0.003669,0.002563,0.000951,0.000361,0.000292,0.000547,-0.000103,0.001556,-0.002137,-0.000281,0.0,0.001432,-4.2e-05,-0.000781,0.000576,0.002954,0.002964,0.009485,-0.00071,-0.000222,-0.000297,0.001509,0.000415
ST2338,0.041774,0.043408,-0.091392,0.01039,-7.9e-05,0.077317,0.191242,0.027157,0.008561,0.039316,-0.000915,-0.000402,-0.000151,0.000214,0.000521,-0.001014,-0.000163,0.000344,-9.8e-05,0.000492,-0.000564,0.0,9.9e-05,0.000541,0.000732,-0.000358,0.000128,-0.000152,0.002938,-0.001687,0.0,-0.000138,0.0,0.001459,0.002459
ST2345,0.041774,0.043408,0.021686,0.004486,0.00125,0.07605,0.231005,0.001054,0.001843,0.015435,0.000835,0.000115,-4e-06,0.014164,0.00244,0.001752,8e-05,0.000178,-0.000876,0.001372,0.000823,-0.000525,0.000327,0.001098,0.001145,0.000273,5.9e-05,0.001799,0.002553,0.008469,0.0,-7.3e-05,5.1e-05,0.000794,0.001036
ST2347,0.041774,0.043408,0.021051,0.006188,0.003975,0.08002,0.185207,0.005193,0.004266,0.014553,-0.001492,0.002565,0.001122,-0.00271,-0.001305,0.000659,3.1e-05,-0.000426,0.0,0.000186,0.00051,0.0002,0.000646,-0.000755,-0.000283,0.000493,-0.001024,-0.000283,0.002888,0.00912,0.0,-0.00024,-0.000227,0.000611,-0.004111
ST2377,0.047836,0.049526,0.030486,0.016921,0.001661,0.061085,-0.025965,0.03602,0.008299,0.03753,0.00825,0.001057,0.004718,-0.002457,-7.6e-05,-0.001375,0.000764,-0.001077,0.0,-0.005191,0.000995,0.000159,0.000413,0.000826,3.2e-05,0.000156,0.000204,0.002776,0.005053,0.031734,-0.000797,-0.000135,-0.000205,0.001478,0.000143
ST2379,0.041774,0.043408,0.022191,0.007217,0.002396,0.07982,0.207455,-0.001671,-0.002249,0.011472,-0.009019,-0.00178,0.000202,-0.004357,0.000148,8.2e-05,-0.000796,0.000299,0.0,0.000679,0.000438,-5.8e-05,-0.00017,-0.000467,-0.00027,8.1e-05,-0.001312,0.001774,0.002135,0.009875,0.0,-0.000247,-0.000522,0.000652,-0.002805
ST2380,0.041367,0.043408,0.018406,0.004067,0.005106,-0.059024,0.253886,0.00993,0.001603,0.017837,0.005329,0.039362,0.00368,0.020478,-0.000434,0.001076,0.014122,0.001544,2.8e-05,0.000171,-0.000207,0.000227,0.000981,0.000114,0.001209,-1.3e-05,0.000644,0.005143,0.001859,0.088981,0.007482,-7.3e-05,0.006007,0.0,-0.00151
ST2384,0.041976,0.043408,0.026888,0.019299,0.000113,0.07688,0.122662,0.013229,0.000741,0.02769,-0.006959,0.000183,0.001033,-0.000939,-0.000254,-0.000109,-0.000485,-0.000327,0.000251,-0.023127,-0.00081,-0.00048,-5.4e-05,0.001362,7.7e-05,-0.000346,-0.000635,0.001396,0.006224,0.007647,0.0,0.002595,0.000194,0.001294,0.003139
ST2390,0.041774,0.043408,0.022498,0.007826,0.003238,0.074689,0.201592,0.016804,0.002336,0.020497,0.007024,0.001484,-0.000282,-0.003079,-3.8e-05,0.000377,-7.2e-05,-0.000106,8.4e-05,0.000955,-1.9e-05,-0.000245,-0.000795,0.000627,-0.000175,-0.000223,-0.00031,0.000678,0.003615,0.00949,0.0,-7.3e-05,0.0,0.000724,0.001198
ST2399,0.041774,0.043408,0.022429,0.008185,0.003184,0.074689,0.199015,0.016403,0.001081,0.02012,0.0051,0.001388,-0.000454,-0.003079,0.000527,0.00026,-5e-05,-0.000123,8.4e-05,0.001121,8e-06,-0.00047,-0.001147,0.000627,-0.000282,1.8e-05,0.000637,-0.000995,0.003615,0.009693,0.0,-7.3e-05,-3.1e-05,0.000724,0.001318
ST2402,0.041774,0.045606,0.02225,0.009222,-0.004214,0.080018,0.144624,0.001435,-0.001765,0.009262,0.005269,0.00067,-0.000523,-0.0002,0.001199,-0.000428,-0.000452,-0.000167,0.000419,0.002418,-0.000101,-1.6e-05,-3.3e-05,-0.001235,-0.000239,0.000125,0.000791,-0.001392,0.002283,0.011071,0.0,-0.000583,-0.000435,0.000416,-0.002967
ST2404,0.041569,0.043408,0.022183,0.006768,0.004163,0.076277,0.166301,-0.000448,0.000522,0.015107,0.011179,0.003446,0.000874,-0.001164,0.000891,-0.000894,0.000154,-0.000144,0.0,0.001639,-0.000104,4.8e-05,-4.1e-05,0.00143,-0.00062,-0.000928,0.001101,-4.4e-05,0.002821,0.008797,0.0,0.002238,0.001265,0.000714,0.002798
ST2405,0.047836,0.051448,0.023122,0.016726,-0.002955,0.101529,-0.024291,0.022003,0.000646,0.017566,0.002395,0.000749,-0.001689,0.002333,-0.000724,0.000457,-9.9e-05,0.000109,-0.000103,0.002657,-0.000192,-0.000475,0.000161,0.001544,0.0,0.000185,-0.000258,0.002149,0.001895,0.010295,-0.000596,-0.000588,-0.000297,0.001509,-0.000939
ST2406,0.041774,0.043408,0.022122,0.008382,0.002488,0.07584,0.20242,0.020002,0.002641,0.027505,0.003563,0.001254,0.001818,-0.002942,-0.000104,-0.000462,0.000229,6.9e-05,0.0,0.000676,0.000158,0.000116,-0.000468,0.000627,0.000474,0.000267,5.7e-05,0.000207,0.002987,0.008377,0.0,-7.3e-05,0.0,0.001022,0.004401
ST2416,0.041976,0.043408,0.031113,0.014951,0.003647,0.101269,0.075649,0.014965,0.000656,0.031385,0.002146,-0.000321,-0.000686,0.006114,0.000891,0.000485,0.000211,0.00046,0.000181,0.003293,0.000127,-0.000733,-8.3e-05,0.000748,0.000192,0.00035,0.002061,-0.00205,0.002439,0.003509,0.0,0.006211,0.0,0.001533,0.004812
ST2419,0.041774,0.043408,-0.072823,0.021208,-0.000646,0.067633,0.068482,0.031372,0.005172,0.040487,0.005103,0.001091,0.003663,0.000989,0.000377,-6.7e-05,8.8e-05,-0.000408,0.0,0.001625,0.00067,-8.4e-05,0.000159,0.000728,0.001979,0.000477,0.000128,-0.000431,0.00379,0.011228,-0.000335,-7.3e-05,0.0,0.003025,0.006997
ST2421,0.041367,0.043408,-0.054808,0.002566,-0.001991,-0.060294,0.166156,0.016671,0.000919,0.029318,-4.6e-05,-0.001714,-0.000369,0.003024,0.000327,0.000627,0.001167,0.000778,0.0,-0.001466,-5.5e-05,-0.000724,-0.00044,0.0,0.00022,-0.00032,-0.000693,0.000916,0.001866,0.081209,-0.004133,-7.3e-05,-0.003799,-0.000543,0.003997
ST2423,0.041774,0.043408,0.031541,0.01219,0.002649,0.090897,0.110712,0.019052,0.001362,0.034345,-0.007908,-0.002283,0.001528,-0.001104,0.00035,2.2e-05,-0.001049,-4.3e-05,-0.000222,0.003603,-0.00048,-0.000526,-0.000515,0.001145,0.00042,9.6e-05,-0.000773,-0.001334,0.001994,0.003627,0.0,-0.000138,0.0,0.001684,0.003277
ST2430,0.041367,0.043408,0.019317,0.007487,0.003138,-0.041695,0.122558,0.011233,0.00264,0.026418,0.00257,-0.001902,0.003217,-0.003102,-0.000737,0.001105,-0.001203,-0.000946,0.000167,0.000771,0.001156,0.000654,-0.000659,0.000112,-0.000119,0.000195,0.000667,0.000728,0.002561,0.116456,0.005634,-0.000138,0.002826,0.0,0.004969
ST2432,0.041774,0.043408,0.020753,0.007439,0.002547,0.07982,0.196963,-0.002135,-0.002759,0.011675,-0.007189,-0.002604,0.000865,-0.003694,-0.000105,-0.000403,-6.1e-05,1.7e-05,0.0,0.00135,0.000378,-8.7e-05,7.4e-05,0.000694,-0.000357,9.2e-05,0.000746,7.1e-05,0.002135,0.009341,0.0,-0.000448,-0.001005,0.000652,-0.002822
ST2456,0.041774,0.043408,0.026193,0.007752,-0.003948,0.084526,0.135116,0.007834,0.002795,0.017306,0.002741,0.000415,0.001025,-0.000478,-0.001186,-0.000546,-0.000701,-0.000855,0.0,0.002431,0.000645,0.00012,-6.3e-05,-0.00157,-0.00033,0.000351,-0.000685,0.000669,0.002711,0.007626,0.0,-0.000527,-0.000167,0.000586,-0.003231
ST2458,0.041774,0.04385,0.030674,0.012933,0.00404,0.102907,0.056108,0.016149,0.000626,0.015527,-0.012101,-0.001658,0.00107,0.0064,0.000447,0.000119,-0.000821,-6.2e-05,0.0,0.002403,-0.000137,5.3e-05,-2.5e-05,0.000206,0.000442,-0.000619,0.00092,0.000352,0.001241,0.003911,0.0,-0.00012,-6.4e-05,0.001533,0.000128
ST2467,0.045745,0.05366,-0.054062,0.016468,-0.001274,0.038861,-0.060213,0.040952,0.005817,0.048122,-0.002526,-0.001042,0.004119,-0.005643,0.00023,0.00102,-0.000519,0.000186,-3.6e-05,-0.000197,-0.000279,0.0,-0.000165,0.00017,-0.000264,-0.000378,0.0,-0.000891,0.001857,0.021824,-0.000991,-0.000125,0.0,0.002947,0.010357
ST2468,0.041774,0.043408,0.025122,0.007745,0.002345,0.076557,0.15441,0.022663,0.00131,0.039024,0.004757,0.004571,0.001013,-0.000669,0.000201,0.000435,0.000271,0.000101,-0.000261,0.001826,-0.000757,0.000117,-0.000288,0.001268,-0.000585,-0.000118,0.000171,0.001278,0.002728,0.008265,0.0,-0.000138,0.0,0.000763,0.003314
ST2479,0.041367,0.043522,-0.079338,0.012011,-0.001093,0.0875,0.131667,0.032837,0.001286,0.040106,-0.001913,-0.001164,0.001019,0.001382,-0.001577,-0.004032,-0.000399,-0.000534,0.0,0.000245,-0.001395,1.4e-05,-0.000449,0.000659,0.000488,-0.000214,-0.000191,-0.000386,0.001588,-0.019447,0.0,-0.000138,0.0,0.003141,0.006421
ST2487,0.041367,0.043408,0.019251,0.007132,0.002979,-0.041063,0.119967,0.011044,0.000879,0.020447,0.002916,-0.00174,0.003632,-0.00304,0.003271,-0.000722,-0.000173,0.000661,-9.8e-05,0.000576,-0.000132,-0.000522,0.00042,0.000112,1.6e-05,0.001006,0.000289,0.000944,0.002401,0.115784,0.005933,-0.000138,0.002826,0.0,0.005128
ST2490,0.039764,0.043408,0.027302,-0.091692,-0.000119,0.07496,0.176956,0.010611,0.004184,0.016577,-0.000413,0.000686,0.001504,-0.000168,0.000187,-7.6e-05,0.001046,0.000746,0.0,-0.024876,-0.000721,0.000115,-0.000494,0.0,8.4e-05,-0.00022,0.000305,0.000499,0.001345,0.007836,0.0,-0.000138,0.0,0.001141,-0.003199
ST2503,0.041774,0.04385,0.03076,0.013649,-0.000288,0.107364,0.059027,0.015825,0.007656,0.014522,0.003723,0.001762,0.002785,0.007649,0.00013,0.000528,0.00046,4.1e-05,-0.00013,0.002721,5.3e-05,0.000245,-0.000404,0.000657,-3.3e-05,0.000204,0.00049,0.000668,0.001804,0.002731,0.0,-0.00012,0.0,0.001235,-0.000149
ST2507,0.041774,0.043408,-0.089814,0.009957,0.000327,0.076208,0.154982,0.026513,0.008171,0.039272,-0.001839,-4.3e-05,-0.000385,3e-05,0.000272,0.000703,9e-05,0.000599,-2.4e-05,-0.001035,-0.000673,0.000232,0.000425,0.001106,5.8e-05,-0.000283,0.000239,0.000294,0.00301,-0.001926,0.0,-0.000138,0.0,0.001624,0.002556
ST2514,0.041774,0.043408,0.022103,0.008779,-0.00576,0.080669,0.154429,0.008097,0.002993,0.017124,0.007923,0.000976,0.001115,-0.00119,-0.001998,0.000545,-0.000372,0.000401,9.1e-05,0.002303,-8.5e-05,0.000333,-2.9e-05,-0.001104,1.3e-05,-0.000146,-0.000541,0.001842,0.002711,0.008905,0.0,-0.000516,-0.000461,0.000464,-0.002409
ST2521,-0.006539,-0.003992,0.004669,0.00796,0.007317,0.002381,0.072022,-0.006753,0.003283,-0.003488,-0.005058,0.0002,0.000529,-0.005241,-0.000295,-0.001465,0.005677,0.000149,0.0,0.000269,-0.000245,0.000461,-0.000249,0.000465,7.7e-05,-0.000452,0.000102,-0.001452,0.000515,0.000395,-0.005075,0.008662,0.012048,8.7e-05,0.000409
ST2528,0.041774,0.043408,0.021339,0.011797,0.001141,0.075547,0.23982,0.006879,0.000463,0.016351,0.003705,0.000666,0.0005,0.013926,0.001262,0.001912,0.00014,0.000569,0.00036,0.001033,-0.00071,-0.000444,0.000171,-0.000909,-5.9e-05,-0.000138,9.9e-05,0.001541,0.00276,0.008145,0.0,-7.3e-05,5.1e-05,0.000794,0.001862
ST2529,0.041774,0.043408,0.022455,0.009041,0.001578,0.07584,0.210927,0.020494,0.000954,0.031837,-0.003497,0.002934,0.001291,-0.002974,-0.000586,0.000323,0.000278,-0.000236,0.000128,0.000836,0.000487,8.4e-05,0.000419,0.000627,0.00126,-0.0002,-5.2e-05,-0.000335,0.003037,0.008479,0.0,-7.3e-05,0.0,0.001089,0.003759
ST2536,0.041774,0.043408,0.02145,0.008453,-0.006036,0.080502,0.16256,0.006644,0.001998,0.017028,0.006246,0.001586,0.001006,-0.001017,-0.001772,-0.000527,-0.00035,-0.000151,0.0,0.002088,-9.3e-05,0.000439,-9.6e-05,-0.001141,-0.000257,6.6e-05,-0.000743,-0.000815,0.002663,0.008753,0.0,-0.000388,-0.000767,0.000464,-0.002614
ST2539,0.041774,0.043408,0.025876,0.008694,0.001022,0.075619,0.233823,0.001406,0.000505,0.013882,-0.00503,-0.000201,-0.001265,0.013883,0.000694,0.00374,0.000609,0.000737,0.000795,0.000652,-0.000378,-0.000293,-0.000267,-0.000857,0.000854,0.002221,8.1e-05,0.004055,0.002577,0.000459,0.0,-7.3e-05,5.1e-05,0.000794,0.001659
ST2557,0.041774,0.043408,0.022755,0.005213,0.001993,0.074818,0.206459,0.021645,0.002864,0.031867,0.005106,0.002913,0.000342,0.012737,-3.1e-05,6.6e-05,-0.000469,0.0,7.6e-05,0.001317,0.000156,-0.000252,-0.000308,0.000406,-0.000617,0.000213,-0.000458,0.00201,0.002594,0.008313,0.0,-7.3e-05,-2.8e-05,0.000974,0.002529
ST2559,0.041774,0.043408,0.024275,0.007923,-0.005856,0.080738,0.15766,0.017225,0.002587,0.016252,0.003316,-0.000563,0.000685,-0.000642,0.000197,-0.000151,-0.000318,0.000461,9.6e-05,0.001456,-0.000338,-0.000333,-0.000137,0.00134,-0.000875,0.000104,0.000343,-0.000646,0.002663,0.008687,0.0,-0.00029,-9.7e-05,0.000464,-0.003508
ST2570,0.041774,0.043408,0.027857,0.008667,0.001937,0.079432,0.132672,0.015275,0.001774,0.018805,0.002984,0.002991,0.000499,-0.000297,-0.001013,-9e-05,0.000915,-0.000374,3.6e-05,0.002295,-0.000794,1.3e-05,-0.000657,0.00175,0.000348,0.000439,-0.000136,0.000554,0.002911,0.006528,0.0,-0.000302,0.0,0.000519,0.002053
ST2575,0.041976,0.043408,0.022454,0.007777,0.003196,0.076784,0.183914,-0.000593,0.002995,0.014477,0.009731,0.003158,0.000186,-0.003225,0.000423,9.6e-05,-0.000116,0.000272,-0.000183,0.001205,0.000195,0.000211,0.000548,0.000655,-0.000102,-0.000431,0.000559,0.00157,0.002904,0.008719,0.0,0.001885,0.001686,0.000824,0.001883
ST2576,0.041774,0.043408,0.022012,0.007767,0.002832,0.077446,0.176807,0.000441,-0.000608,0.015475,0.011366,0.003297,0.00085,-0.001915,6.5e-05,0.000961,0.000756,-4.9e-05,0.0,0.001722,-0.000739,-7.2e-05,0.000316,-0.001333,8.1e-05,-0.000511,0.000844,-0.000475,0.002856,0.008825,0.0,-0.000235,-0.000694,0.000714,0.002454
ST2578,0.041774,0.043408,0.021833,0.006699,0.001925,0.07584,0.200311,0.020076,0.000742,0.031591,-0.006572,-0.003285,0.001462,-0.002974,-0.000296,-0.000296,-0.000178,-0.000237,0.0,0.000928,0.000522,-0.000409,-0.000626,0.000649,-0.002916,0.000184,-0.00029,-0.000759,0.002987,0.008537,0.0,-7.3e-05,0.0,0.001089,0.00345
ST2602,0.041976,0.043408,0.021774,0.00771,0.003328,0.076784,0.191448,-0.001154,0.000946,0.013478,0.009415,0.002589,7.3e-05,-0.003069,0.000184,-0.000153,4.7e-05,0.000182,-0.000246,0.00106,-0.000609,0.00064,0.000762,0.000973,-2.4e-05,-1.6e-05,0.001577,6e-06,0.002904,0.008678,0.0,0.002062,0.002034,0.000872,0.001799
ST2620,0.041976,0.043408,0.022939,0.008957,0.001432,0.074576,0.182577,0.018612,0.000224,0.031257,-0.001816,-0.003156,0.002131,-0.002588,0.0,0.000365,-7.5e-05,-0.000178,7.7e-05,0.000703,0.000699,0.000479,0.000619,0.000904,-0.001742,-0.000132,-0.000411,-0.000223,0.003102,0.008633,0.0,0.001562,0.0,0.000987,0.003499
ST2621,0.041774,0.043408,0.024362,0.007733,0.002113,0.078743,0.149875,0.001304,-0.000602,0.015105,0.010326,0.003806,0.000961,-0.000203,0.00138,0.000157,0.000618,0.000208,9.1e-05,0.003207,0.000769,0.000156,5.1e-05,-0.001353,0.00098,0.00077,0.000195,0.000202,0.002543,0.00839,0.0,-0.000516,-0.000525,0.000714,0.002617
ST2631,0.041774,0.04385,-0.066338,0.030284,0.001048,0.071421,0.064235,0.005833,-1.9e-05,0.017386,-0.003232,0.00217,-0.004106,0.00125,0.001269,-0.000234,0.000177,-4.7e-05,0.0,0.000572,-0.001354,-0.000628,-1.1e-05,0.00017,0.000573,-0.000212,0.000265,-0.001099,0.00047,0.011162,-0.000408,-0.000288,0.0,-0.007683,0.006929
ST2634,0.047836,0.051448,0.026104,0.016462,-0.004595,0.097275,-0.028034,0.0318,0.006333,0.023483,0.00401,-0.000386,0.003482,0.002306,-0.00037,0.000244,0.0,0.001091,0.0,0.001285,0.0015,-0.000148,-0.000394,0.001544,0.000113,0.000308,-0.000278,0.003025,0.001908,0.008976,-0.000596,-0.0002,-0.000104,0.001211,-0.000412
